ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
9,"Hispanic",2017,"2017",47260,5043,"Douglas County, WA","05000US53017","douglas-county-wa"
9,"Hispanic",2017,"2017",46023,5221,"Franklin County, WA","05000US53021","franklin-county-wa"
9,"Hispanic",2017,"2017",46405,4618,"Grant County, WA","05000US53025","grant-county-wa"
9,"Hispanic",2017,"2017",36811,5868,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
9,"Hispanic",2017,"2017",48192,7793,"Island County, WA","05000US53029","island-county-wa"
9,"Hispanic",2017,"2017",39511,11837,"Jefferson County, WA","05000US53031","jefferson-county-wa"
9,"Hispanic",2017,"2017",57933,2252,"King County, WA","05000US53033","king-county-wa"
9,"Hispanic",2017,"2017",61802,5409,"Kitsap County, WA","05000US53035","kitsap-county-wa"
9,"Hispanic",2017,"2017",52300,13024,"Kittitas County, WA","05000US53037","kittitas-county-wa"
9,"Hispanic",2017,"2017",50781,16655,"Klickitat County, WA","05000US53039","klickitat-county-wa"
9,"Hispanic",2017,"2017",42762,9425,"Lewis County, WA","05000US53041","lewis-county-wa"
9,"Hispanic",2017,"2017",29201,9632,"Mason County, WA","05000US53045","mason-county-wa"
9,"Hispanic",2017,"2017",31722,4534,"Okanogan County, WA","05000US53047","okanogan-county-wa"
9,"Hispanic",2017,"2017",43550,13150,"Pacific County, WA","05000US53049","pacific-county-wa"
9,"Hispanic",2017,"2017",56518,34461,"Pend Oreille County, WA","05000US53051","pend-oreille-county-wa"
9,"Hispanic",2017,"2017",51341,1893,"Pierce County, WA","05000US53053","pierce-county-wa"
9,"Hispanic",2017,"2017",35563,9584,"San Juan County, WA","05000US53055","san-juan-county-wa"
9,"Hispanic",2017,"2017",48006,5664,"Skagit County, WA","05000US53057","skagit-county-wa"
9,"Hispanic",2017,"2017",59861,10521,"Skamania County, WA","05000US53059","skamania-county-wa"
9,"Hispanic",2017,"2017",59138,4718,"Snohomish County, WA","05000US53061","snohomish-county-wa"
9,"Hispanic",2017,"2017",47357,6064,"Spokane County, WA","05000US53063","spokane-county-wa"
9,"Hispanic",2017,"2017",27500,7973,"Stevens County, WA","05000US53065","stevens-county-wa"
9,"Hispanic",2017,"2017",56758,5865,"Thurston County, WA","05000US53067","thurston-county-wa"
9,"Hispanic",2017,"2017",21458,11537,"Wahkiakum County, WA","05000US53069","wahkiakum-county-wa"
9,"Hispanic",2017,"2017",47591,5115,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
9,"Hispanic",2017,"2017",40998,5666,"Whatcom County, WA","05000US53073","whatcom-county-wa"
9,"Hispanic",2017,"2017",20066,6562,"Whitman County, WA","05000US53075","whitman-county-wa"
9,"Hispanic",2017,"2017",41050,1302,"Yakima County, WA","05000US53077","yakima-county-wa"
0,"Total",2016,"2016",47554,3932,"Adams County, WA","05000US53001","adams-county-wa"
0,"Total",2016,"2016",45550,3145,"Asotin County, WA","05000US53003","asotin-county-wa"
0,"Total",2016,"2016",61147,1232,"Benton County, WA","05000US53005","benton-county-wa"
0,"Total",2016,"2016",51845,2267,"Chelan County, WA","05000US53007","chelan-county-wa"
0,"Total",2016,"2016",47180,1585,"Clallam County, WA","05000US53009","clallam-county-wa"
0,"Total",2016,"2016",62879,1129,"Clark County, WA","05000US53011","clark-county-wa"
0,"Total",2016,"2016",42083,6082,"Columbia County, WA","05000US53013","columbia-county-wa"
0,"Total",2016,"2016",49127,1347,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
0,"Total",2016,"2016",53758,2599,"Douglas County, WA","05000US53017","douglas-county-wa"
0,"Total",2016,"2016",39555,3077,"Ferry County, WA","05000US53019","ferry-county-wa"
0,"Total",2016,"2016",58284,2447,"Franklin County, WA","05000US53021","franklin-county-wa"
0,"Total",2016,"2016",51395,6599,"Garfield County, WA","05000US53023","garfield-county-wa"
0,"Total",2016,"2016",50145,1915.0000000000002,"Grant County, WA","05000US53025","grant-county-wa"
0,"Total",2016,"2016",44521,1713,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
0,"Total",2016,"2016",60261,2168,"Island County, WA","05000US53029","island-county-wa"
0,"Total",2016,"2016",50928,2704,"Jefferson County, WA","05000US53031","jefferson-county-wa"
0,"Total",2016,"2016",78800,761,"King County, WA","05000US53033","king-county-wa"
0,"Total",2016,"2016",65017,936.9999999999999,"Kitsap County, WA","05000US53035","kitsap-county-wa"
0,"Total",2016,"2016",47898,3137,"Kittitas County, WA","05000US53037","kittitas-county-wa"
0,"Total",2016,"2016",49633,2820,"Klickitat County, WA","05000US53039","klickitat-county-wa"
0,"Total",2016,"2016",44526,1600,"Lewis County, WA","05000US53041","lewis-county-wa"
0,"Total",2016,"2016",47676,2076,"Lincoln County, WA","05000US53043","lincoln-county-wa"
0,"Total",2016,"2016",51764,2240,"Mason County, WA","05000US53045","mason-county-wa"
0,"Total",2016,"2016",41158,2669,"Okanogan County, WA","05000US53047","okanogan-county-wa"
0,"Total",2016,"2016",38387,2510,"Pacific County, WA","05000US53049","pacific-county-wa"
0,"Total",2016,"2016",46036,5287,"Pend Oreille County, WA","05000US53051","pend-oreille-county-wa"
0,"Total",2016,"2016",61468,573,"Pierce County, WA","05000US53053","pierce-county-wa"
0,"Total",2016,"2016",58029,2737,"San Juan County, WA","05000US53055","san-juan-county-wa"
0,"Total",2016,"2016",56433,1357,"Skagit County, WA","05000US53057","skagit-county-wa"
0,"Total",2016,"2016",53082,3466,"Skamania County, WA","05000US53059","skamania-county-wa"
0,"Total",2016,"2016",73528,903.0000000000001,"Snohomish County, WA","05000US53061","snohomish-county-wa"
0,"Total",2016,"2016",50550,687,"Spokane County, WA","05000US53063","spokane-county-wa"
0,"Total",2016,"2016",44115,1698,"Stevens County, WA","05000US53065","stevens-county-wa"
0,"Total",2016,"2016",62854,1077,"Thurston County, WA","05000US53067","thurston-county-wa"
0,"Total",2016,"2016",48116,4851,"Wahkiakum County, WA","05000US53069","wahkiakum-county-wa"
0,"Total",2016,"2016",48705,2123,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
0,"Total",2016,"2016",54207,1103,"Whatcom County, WA","05000US53073","whatcom-county-wa"
0,"Total",2016,"2016",38636,2073,"Whitman County, WA","05000US53075","whitman-county-wa"
0,"Total",2016,"2016",45700,933,"Yakima County, WA","05000US53077","yakima-county-wa"
1,"White",2016,"2016",52057,4593,"Adams County, WA","05000US53001","adams-county-wa"
1,"White",2016,"2016",45851,3090,"Asotin County, WA","05000US53003","asotin-county-wa"
1,"White",2016,"2016",63203,1319,"Benton County, WA","05000US53005","benton-county-wa"
1,"White",2016,"2016",51725,2358,"Chelan County, WA","05000US53007","chelan-county-wa"
1,"White",2016,"2016",48500,1660,"Clallam County, WA","05000US53009","clallam-county-wa"
1,"White",2016,"2016",64361,1193,"Clark County, WA","05000US53011","clark-county-wa"
1,"White",2016,"2016",42311,6087,"Columbia County, WA","05000US53013","columbia-county-wa"
1,"White",2016,"2016",50557,1425,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
1,"White",2016,"2016",58421,2987,"Douglas County, WA","05000US53017","douglas-county-wa"
1,"White",2016,"2016",42340,2758,"Ferry County, WA","05000US53019","ferry-county-wa"
1,"White",2016,"2016",61646,2377,"Franklin County, WA","05000US53021","franklin-county-wa"
1,"White",2016,"2016",51512,6660,"Garfield County, WA","05000US53023","garfield-county-wa"
1,"White",2016,"2016",51532,1757,"Grant County, WA","05000US53025","grant-county-wa"
1,"White",2016,"2016",44514,1766,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
1,"White",2016,"2016",60517,2140,"Island County, WA","05000US53029","island-county-wa"
1,"White",2016,"2016",51353,2846,"Jefferson County, WA","05000US53031","jefferson-county-wa"
1,"White",2016,"2016",83315,854,"King County, WA","05000US53033","king-county-wa"
1,"White",2016,"2016",66140,1041,"Kitsap County, WA","05000US53035","kitsap-county-wa"
1,"White",2016,"2016",48888,3067,"Kittitas County, WA","05000US53037","kittitas-county-wa"
1,"White",2016,"2016",49857,2989,"Klickitat County, WA","05000US53039","klickitat-county-wa"
1,"White",2016,"2016",44909,1787,"Lewis County, WA","05000US53041","lewis-county-wa"
1,"White",2016,"2016",48543,2299,"Lincoln County, WA","05000US53043","lincoln-county-wa"
1,"White",2016,"2016",52969,1830,"Mason County, WA","05000US53045","mason-county-wa"
1,"White",2016,"2016",43831,2507,"Okanogan County, WA","05000US53047","okanogan-county-wa"
1,"White",2016,"2016",39499,2549,"Pacific County, WA","05000US53049","pacific-county-wa"
1,"White",2016,"2016",45471,6807,"Pend Oreille County, WA","05000US53051","pend-oreille-county-wa"
1,"White",2016,"2016",64026,775,"Pierce County, WA","05000US53053","pierce-county-wa"
1,"White",2016,"2016",58843,3086,"San Juan County, WA","05000US53055","san-juan-county-wa"
1,"White",2016,"2016",58380,1744.9999999999998,"Skagit County, WA","05000US53057","skagit-county-wa"
1,"White",2016,"2016",53910,3777,"Skamania County, WA","05000US53059","skamania-county-wa"
1,"White",2016,"2016",74013,960.0000000000001,"Snohomish County, WA","05000US53061","snohomish-county-wa"
1,"White",2016,"2016",51616,680,"Spokane County, WA","05000US53063","spokane-county-wa"
1,"White",2016,"2016",45627,1876,"Stevens County, WA","05000US53065","stevens-county-wa"
1,"White",2016,"2016",63704,1118,"Thurston County, WA","05000US53067","thurston-county-wa"
1,"White",2016,"2016",48024,5136,"Wahkiakum County, WA","05000US53069","wahkiakum-county-wa"
1,"White",2016,"2016",49535,2160,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
1,"White",2016,"2016",55602,1502,"Whatcom County, WA","05000US53073","whatcom-county-wa"
1,"White",2016,"2016",41108,2554,"Whitman County, WA","05000US53075","whitman-county-wa"
1,"White",2016,"2016",47212,1073,"Yakima County, WA","05000US53077","yakima-county-wa"
2,"Black",2016,"2016",65274,22178,"Benton County, WA","05000US53005","benton-county-wa"
2,"Black",2016,"2016",27917,20894,"Clallam County, WA","05000US53009","clallam-county-wa"
2,"Black",2016,"2016",43231,7675.000000000001,"Clark County, WA","05000US53011","clark-county-wa"
2,"Black",2016,"2016",28750,11299,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
2,"Black",2016,"2016",42037,35454,"Franklin County, WA","05000US53021","franklin-county-wa"
2,"Black",2016,"2016",45761,14893,"Grant County, WA","05000US53025","grant-county-wa"
2,"Black",2016,"2016",52361,16038.000000000002,"Island County, WA","05000US53029","island-county-wa"
2,"Black",2016,"2016",45714,13184,"Jefferson County, WA","05000US53031","jefferson-county-wa"
2,"Black",2016,"2016",40034,2335,"King County, WA","05000US53033","king-county-wa"
2,"Black",2016,"2016",43354,8822,"Kitsap County, WA","05000US53035","kitsap-county-wa"
2,"Black",2016,"2016",44010,36916,"Kittitas County, WA","05000US53037","kittitas-county-wa"
2,"Black",2016,"2016",38872,4125,"Lewis County, WA","05000US53041","lewis-county-wa"
2,"Black",2016,"2016",58542,19708,"Mason County, WA","05000US53045","mason-county-wa"
2,"Black",2016,"2016",36042,16459,"Okanogan County, WA","05000US53047","okanogan-county-wa"
2,"Black",2016,"2016",50119,2025,"Pierce County, WA","05000US53053","pierce-county-wa"
2,"Black",2016,"2016",100917,23833,"San Juan County, WA","05000US53055","san-juan-county-wa"
2,"Black",2016,"2016",60167,3836,"Snohomish County, WA","05000US53061","snohomish-county-wa"
2,"Black",2016,"2016",30346,4134,"Spokane County, WA","05000US53063","spokane-county-wa"
2,"Black",2016,"2016",63536,6748.000000000001,"Thurston County, WA","05000US53067","thurston-county-wa"
2,"Black",2016,"2016",30870,30537,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
2,"Black",2016,"2016",25104,14789,"Whatcom County, WA","05000US53073","whatcom-county-wa"
2,"Black",2016,"2016",27083,13442,"Whitman County, WA","05000US53075","whitman-county-wa"
2,"Black",2016,"2016",32828,13722,"Yakima County, WA","05000US53077","yakima-county-wa"
3,"Native American",2016,"2016",20714,1916.9999999999998,"Adams County, WA","05000US53001","adams-county-wa"
3,"Native American",2016,"2016",45463,9958,"Benton County, WA","05000US53005","benton-county-wa"
3,"Native American",2016,"2016",47143,18273,"Chelan County, WA","05000US53007","chelan-county-wa"
3,"Native American",2016,"2016",31483,5932,"Clallam County, WA","05000US53009","clallam-county-wa"
3,"Native American",2016,"2016",48125,13436,"Clark County, WA","05000US53011","clark-county-wa"
3,"Native American",2016,"2016",29167,17007,"Columbia County, WA","05000US53013","columbia-county-wa"
3,"Native American",2016,"2016",27391,7996,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
3,"Native American",2016,"2016",65096,64915,"Douglas County, WA","05000US53017","douglas-county-wa"
3,"Native American",2016,"2016",24688,5490,"Ferry County, WA","05000US53019","ferry-county-wa"
3,"Native American",2016,"2016",41250,35224,"Grant County, WA","05000US53025","grant-county-wa"
3,"Native American",2016,"2016",36344,7634,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
3,"Native American",2016,"2016",73063,21751,"Island County, WA","05000US53029","island-county-wa"
3,"Native American",2016,"2016",22500,12089,"Jefferson County, WA","05000US53031","jefferson-county-wa"
3,"Native American",2016,"2016",43725,3720,"King County, WA","05000US53033","king-county-wa"
3,"Native American",2016,"2016",52500,25478,"Kitsap County, WA","05000US53035","kitsap-county-wa"
3,"Native American",2016,"2016",21453,15141.999999999998,"Kittitas County, WA","05000US53037","kittitas-county-wa"
3,"Native American",2016,"2016",30952,22163,"Klickitat County, WA","05000US53039","klickitat-county-wa"
3,"Native American",2016,"2016",43750,21585,"Lewis County, WA","05000US53041","lewis-county-wa"
3,"Native American",2016,"2016",46295,2940,"Lincoln County, WA","05000US53043","lincoln-county-wa"
3,"Native American",2016,"2016",45156,10870,"Mason County, WA","05000US53045","mason-county-wa"
3,"Native American",2016,"2016",30595,4218,"Okanogan County, WA","05000US53047","okanogan-county-wa"
3,"Native American",2016,"2016",22143,13371,"Pacific County, WA","05000US53049","pacific-county-wa"
3,"Native American",2016,"2016",45625,17356,"Pend Oreille County, WA","05000US53051","pend-oreille-county-wa"
3,"Native American",2016,"2016",50604,9024,"Pierce County, WA","05000US53053","pierce-county-wa"
3,"Native American",2016,"2016",58229,33597,"San Juan County, WA","05000US53055","san-juan-county-wa"
3,"Native American",2016,"2016",41818,6315,"Skagit County, WA","05000US53057","skagit-county-wa"
3,"Native American",2016,"2016",41111,39960,"Skamania County, WA","05000US53059","skamania-county-wa"
3,"Native American",2016,"2016",59306,8746,"Snohomish County, WA","05000US53061","snohomish-county-wa"
3,"Native American",2016,"2016",31250,7665.000000000001,"Spokane County, WA","05000US53063","spokane-county-wa"
3,"Native American",2016,"2016",29796,7609,"Stevens County, WA","05000US53065","stevens-county-wa"
3,"Native American",2016,"2016",42872,8213,"Thurston County, WA","05000US53067","thurston-county-wa"
3,"Native American",2016,"2016",122750,120960,"Wahkiakum County, WA","05000US53069","wahkiakum-county-wa"
3,"Native American",2016,"2016",48309,26440,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
3,"Native American",2016,"2016",35706,10198,"Whatcom County, WA","05000US53073","whatcom-county-wa"
3,"Native American",2016,"2016",42689,3159,"Yakima County, WA","05000US53077","yakima-county-wa"
4,"Asian",2016,"2016",101417,11799,"Asotin County, WA","05000US53003","asotin-county-wa"
4,"Asian",2016,"2016",77679,14087,"Benton County, WA","05000US53005","benton-county-wa"
4,"Asian",2016,"2016",76250,54058,"Chelan County, WA","05000US53007","chelan-county-wa"
4,"Asian",2016,"2016",39893,20643,"Clallam County, WA","05000US53009","clallam-county-wa"
4,"Asian",2016,"2016",73577,6062,"Clark County, WA","05000US53011","clark-county-wa"
4,"Asian",2016,"2016",38594,30375,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
4,"Asian",2016,"2016",62399,8477,"Franklin County, WA","05000US53021","franklin-county-wa"
4,"Asian",2016,"2016",59083,21383,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
4,"Asian",2016,"2016",59635,11389,"Island County, WA","05000US53029","island-county-wa"
4,"Asian",2016,"2016",87292,2559,"King County, WA","05000US53033","king-county-wa"
4,"Asian",2016,"2016",71375,9658,"Kitsap County, WA","05000US53035","kitsap-county-wa"
4,"Asian",2016,"2016",37656,37427,"Kittitas County, WA","05000US53037","kittitas-county-wa"
4,"Asian",2016,"2016",68393,17081,"Lewis County, WA","05000US53041","lewis-county-wa"
4,"Asian",2016,"2016",60938,31169.000000000004,"Mason County, WA","05000US53045","mason-county-wa"
4,"Asian",2016,"2016",52188,21479,"Okanogan County, WA","05000US53047","okanogan-county-wa"
4,"Asian",2016,"2016",23239,2723,"Pacific County, WA","05000US53049","pacific-county-wa"
4,"Asian",2016,"2016",57250,4676,"Pierce County, WA","05000US53053","pierce-county-wa"
4,"Asian",2016,"2016",26042,6042,"San Juan County, WA","05000US53055","san-juan-county-wa"
4,"Asian",2016,"2016",49485,15505.000000000002,"Skagit County, WA","05000US53057","skagit-county-wa"
4,"Asian",2016,"2016",53750,35737,"Skamania County, WA","05000US53059","skamania-county-wa"
4,"Asian",2016,"2016",85803,4135,"Snohomish County, WA","05000US53061","snohomish-county-wa"
4,"Asian",2016,"2016",43965,6486,"Spokane County, WA","05000US53063","spokane-county-wa"
4,"Asian",2016,"2016",71364,9905,"Thurston County, WA","05000US53067","thurston-county-wa"
4,"Asian",2016,"2016",87546,85744,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
4,"Asian",2016,"2016",60168,6178,"Whatcom County, WA","05000US53073","whatcom-county-wa"
4,"Asian",2016,"2016",29205,7664,"Whitman County, WA","05000US53075","whitman-county-wa"
4,"Asian",2016,"2016",51211,21389,"Yakima County, WA","05000US53077","yakima-county-wa"
5,"Pacific Islander",2016,"2016",49545,41705,"Benton County, WA","05000US53005","benton-county-wa"
5,"Pacific Islander",2016,"2016",48854,3946.0000000000005,"Clallam County, WA","05000US53009","clallam-county-wa"
5,"Pacific Islander",2016,"2016",57690,18962,"Clark County, WA","05000US53011","clark-county-wa"
5,"Pacific Islander",2016,"2016",2499,,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
5,"Pacific Islander",2016,"2016",27813,17177,"Ferry County, WA","05000US53019","ferry-county-wa"
5,"Pacific Islander",2016,"2016",53628,8101.000000000001,"King County, WA","05000US53033","king-county-wa"
5,"Pacific Islander",2016,"2016",76641,17513,"Kitsap County, WA","05000US53035","kitsap-county-wa"
5,"Pacific Islander",2016,"2016",19432,11643,"Okanogan County, WA","05000US53047","okanogan-county-wa"
5,"Pacific Islander",2016,"2016",58801,8927,"Pierce County, WA","05000US53053","pierce-county-wa"
5,"Pacific Islander",2016,"2016",61797,6851,"Snohomish County, WA","05000US53061","snohomish-county-wa"
5,"Pacific Islander",2016,"2016",21797,14132,"Spokane County, WA","05000US53063","spokane-county-wa"
5,"Pacific Islander",2016,"2016",46977,9411,"Thurston County, WA","05000US53067","thurston-county-wa"
5,"Pacific Islander",2016,"2016",31250,6497,"Whatcom County, WA","05000US53073","whatcom-county-wa"
6,"Other",2016,"2016",37911,8721,"Adams County, WA","05000US53001","adams-county-wa"
6,"Other",2016,"2016",40771,2826,"Benton County, WA","05000US53005","benton-county-wa"
6,"Other",2016,"2016",52692,7632,"Chelan County, WA","05000US53007","chelan-county-wa"
6,"Other",2016,"2016",29977,2091,"Clallam County, WA","05000US53009","clallam-county-wa"
6,"Other",2016,"2016",42913,3896.0000000000005,"Clark County, WA","05000US53011","clark-county-wa"
6,"Other",2016,"2016",35964,10190,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
6,"Other",2016,"2016",38475,3201,"Douglas County, WA","05000US53017","douglas-county-wa"
6,"Other",2016,"2016",41826,6451,"Franklin County, WA","05000US53021","franklin-county-wa"
6,"Other",2016,"2016",42154,8011.999999999999,"Grant County, WA","05000US53025","grant-county-wa"
6,"Other",2016,"2016",36213,8997,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
6,"Other",2016,"2016",35795,30530.000000000004,"Island County, WA","05000US53029","island-county-wa"
6,"Other",2016,"2016",49542,3205,"King County, WA","05000US53033","king-county-wa"
6,"Other",2016,"2016",50478,7829.999999999999,"Kitsap County, WA","05000US53035","kitsap-county-wa"
6,"Other",2016,"2016",42414,38902,"Kittitas County, WA","05000US53037","kittitas-county-wa"
6,"Other",2016,"2016",62750,29832.000000000004,"Klickitat County, WA","05000US53039","klickitat-county-wa"
6,"Other",2016,"2016",48125,30282.000000000004,"Lewis County, WA","05000US53041","lewis-county-wa"
6,"Other",2016,"2016",25000,15490.000000000002,"Mason County, WA","05000US53045","mason-county-wa"
6,"Other",2016,"2016",32875,5550,"Okanogan County, WA","05000US53047","okanogan-county-wa"
6,"Other",2016,"2016",24554,16608,"Pacific County, WA","05000US53049","pacific-county-wa"
6,"Other",2016,"2016",44344,3450.0000000000005,"Pierce County, WA","05000US53053","pierce-county-wa"
6,"Other",2016,"2016",31250,21789,"San Juan County, WA","05000US53055","san-juan-county-wa"
6,"Other",2016,"2016",41149,4566,"Skagit County, WA","05000US53057","skagit-county-wa"
6,"Other",2016,"2016",55375,3889,"Snohomish County, WA","05000US53061","snohomish-county-wa"
6,"Other",2016,"2016",34769,13797,"Spokane County, WA","05000US53063","spokane-county-wa"
6,"Other",2016,"2016",23827,7993,"Stevens County, WA","05000US53065","stevens-county-wa"
6,"Other",2016,"2016",57023,12316,"Thurston County, WA","05000US53067","thurston-county-wa"
6,"Other",2016,"2016",49627,8086.999999999999,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
6,"Other",2016,"2016",42107,8096,"Whatcom County, WA","05000US53073","whatcom-county-wa"
6,"Other",2016,"2016",38693,2335,"Yakima County, WA","05000US53077","yakima-county-wa"
7,"Two Or More",2016,"2016",87500,62301.99999999999,"Adams County, WA","05000US53001","adams-county-wa"
7,"Two Or More",2016,"2016",31471,21089,"Asotin County, WA","05000US53003","asotin-county-wa"
7,"Two Or More",2016,"2016",55795,17829,"Benton County, WA","05000US53005","benton-county-wa"
7,"Two Or More",2016,"2016",62702,36652,"Chelan County, WA","05000US53007","chelan-county-wa"
7,"Two Or More",2016,"2016",42981,8349,"Clallam County, WA","05000US53009","clallam-county-wa"
7,"Two Or More",2016,"2016",55644,3474.9999999999995,"Clark County, WA","05000US53011","clark-county-wa"
7,"Two Or More",2016,"2016",41033,2702,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
7,"Two Or More",2016,"2016",38017,17741,"Douglas County, WA","05000US53017","douglas-county-wa"
7,"Two Or More",2016,"2016",54503,12674,"Franklin County, WA","05000US53021","franklin-county-wa"
7,"Two Or More",2016,"2016",46761,18227,"Grant County, WA","05000US53025","grant-county-wa"
7,"Two Or More",2016,"2016",51500,7418,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
7,"Two Or More",2016,"2016",62452,13097,"Island County, WA","05000US53029","island-county-wa"
7,"Two Or More",2016,"2016",47969,35326,"Jefferson County, WA","05000US53031","jefferson-county-wa"
7,"Two Or More",2016,"2016",63945,3787.9999999999995,"King County, WA","05000US53033","king-county-wa"
7,"Two Or More",2016,"2016",59147,7170,"Kitsap County, WA","05000US53035","kitsap-county-wa"
7,"Two Or More",2016,"2016",35481,32565.999999999996,"Kittitas County, WA","05000US53037","kittitas-county-wa"
7,"Two Or More",2016,"2016",36683,16324,"Klickitat County, WA","05000US53039","klickitat-county-wa"
7,"Two Or More",2016,"2016",32922,8762,"Lewis County, WA","05000US53041","lewis-county-wa"
7,"Two Or More",2016,"2016",40833,10106,"Lincoln County, WA","05000US53043","lincoln-county-wa"
7,"Two Or More",2016,"2016",36467,8639,"Mason County, WA","05000US53045","mason-county-wa"
7,"Two Or More",2016,"2016",37750,17249,"Okanogan County, WA","05000US53047","okanogan-county-wa"
7,"Two Or More",2016,"2016",35250,7186,"Pacific County, WA","05000US53049","pacific-county-wa"
7,"Two Or More",2016,"2016",63063,18075,"Pend Oreille County, WA","05000US53051","pend-oreille-county-wa"
7,"Two Or More",2016,"2016",55586,1741,"Pierce County, WA","05000US53053","pierce-county-wa"
7,"Two Or More",2016,"2016",52708,25923,"San Juan County, WA","05000US53055","san-juan-county-wa"
7,"Two Or More",2016,"2016",42656,8415,"Skagit County, WA","05000US53057","skagit-county-wa"
7,"Two Or More",2016,"2016",71068,5471,"Snohomish County, WA","05000US53061","snohomish-county-wa"
7,"Two Or More",2016,"2016",40385,7270,"Spokane County, WA","05000US53063","spokane-county-wa"
7,"Two Or More",2016,"2016",40123,5150,"Stevens County, WA","05000US53065","stevens-county-wa"
7,"Two Or More",2016,"2016",50595,5808,"Thurston County, WA","05000US53067","thurston-county-wa"
7,"Two Or More",2016,"2016",23558,1570,"Wahkiakum County, WA","05000US53069","wahkiakum-county-wa"
7,"Two Or More",2016,"2016",27226,3269,"Walla Walla County, WA","05000US53071","walla-walla-county-wa"
7,"Two Or More",2016,"2016",32721,7876,"Whatcom County, WA","05000US53073","whatcom-county-wa"
7,"Two Or More",2016,"2016",20859,9433,"Whitman County, WA","05000US53075","whitman-county-wa"
7,"Two Or More",2016,"2016",41397,5142,"Yakima County, WA","05000US53077","yakima-county-wa"
8,"White Non-Hispanic",2016,"2016",53872,5810,"Adams County, WA","05000US53001","adams-county-wa"
8,"White Non-Hispanic",2016,"2016",46053,3066,"Asotin County, WA","05000US53003","asotin-county-wa"
8,"White Non-Hispanic",2016,"2016",64729,1536,"Benton County, WA","05000US53005","benton-county-wa"
8,"White Non-Hispanic",2016,"2016",54772,2871,"Chelan County, WA","05000US53007","chelan-county-wa"
8,"White Non-Hispanic",2016,"2016",49161,1572,"Clallam County, WA","05000US53009","clallam-county-wa"
8,"White Non-Hispanic",2016,"2016",65157,1137,"Clark County, WA","05000US53011","clark-county-wa"
8,"White Non-Hispanic",2016,"2016",42311,6112,"Columbia County, WA","05000US53013","columbia-county-wa"
8,"White Non-Hispanic",2016,"2016",51251,1385,"Cowlitz County, WA","05000US53015","cowlitz-county-wa"
8,"White Non-Hispanic",2016,"2016",59028,2950,"Douglas County, WA","05000US53017","douglas-county-wa"
8,"White Non-Hispanic",2016,"2016",42137,2922,"Ferry County, WA","05000US53019","ferry-county-wa"
8,"White Non-Hispanic",2016,"2016",69564,3156,"Franklin County, WA","05000US53021","franklin-county-wa"
8,"White Non-Hispanic",2016,"2016",51715,5800,"Garfield County, WA","05000US53023","garfield-county-wa"
8,"White Non-Hispanic",2016,"2016",51784,2035.9999999999998,"Grant County, WA","05000US53025","grant-county-wa"
8,"White Non-Hispanic",2016,"2016",44993,1961,"Grays Harbor County, WA","05000US53027","grays-harbor-county-wa"
8,"White Non-Hispanic",2016,"2016",61739,2099,"Island County, WA","05000US53029","island-county-wa"
8,"White Non-Hispanic",2016,"2016",51901,3226,"Jefferson County, WA","05000US53031","jefferson-county-wa"
8,"White Non-Hispanic",2016,"2016",85099,804,"King County, WA","05000US53033","king-county-wa"
8,"White Non-Hispanic",2016,"2016",66165,1130,"Kitsap County, WA","05000US53035","kitsap-county-wa"
8,"White Non-Hispanic",2016,"2016",49208,3004,"Kittitas County, WA","05000US53037","kittitas-county-wa"
8,"White Non-Hispanic",2016,"2016",50144,2751,"Klickitat County, WA","05000US53039","klickitat-county-wa"
8,"White Non-Hispanic",2016,"2016",45506,2044.0000000000002,"Lewis County, WA","05000US53041","lewis-county-wa"
8,"White Non-Hispanic",2016,"2016",48233,2345,"Lincoln County, WA","05000US53043","lincoln-county-wa"
8,"White Non-Hispanic",2016,"2016",53079,1832,"Mason County, WA","05000US53045","mason-county-wa"
8,"White Non-Hispanic",2016,"2016",44511,2820,"Okanogan County, WA","05000US53047","okanogan-county-wa"
8,"White Non-Hispanic",2016,"2016",39395,2815,"Pacific County, WA","05000US53049","pacific-county-wa"
